Afrika	アフリカ
Montana (USA)	モンタナ州
Wyoming	ワイオミング州
Straight Edge	ストレート・エッジ
Piemont	ピエモンテ州
Jeruzalem	エルサレム
Giorgio Napolitano	ジョルジョ・ナポリターノ
Idaho	アイダホ州
Valle d’Aosta	ヴァッレ・ダオスタ州
Washington (štát USA)	ワシントン州
Bruce Springsteen	ブルース・スプリングスティーン
Rutherfordium	ラザホージウム
Nevada (štát USA)	ネバダ州
Don	ドン川
Dubnium	ドブニウム
Seaborgium	シーボーギウム
Tridentsko-Horná Adiža	トレンティーノ＝アルト・アディジェ州
Indický oceán	インド洋
Benátsko	ヴェネト州
Kosovo	コソボ
Karibské more	カリブ海
Monte Viso	モンテ・ヴィーゾ
Bohrium	ボーリウム
Furlansko-Júlske Benátky	フリウリ＝ヴェネツィア・ジュリア州
Hassium	ハッシウム
Pan Ki-mun	潘基文
Kofi Annan	コフィー・アナン
Ligúria	リグーリア州
Butrus Butrus-Gálí	ブトロス・ブトロス＝ガーリ
Meitnerium	マイトネリウム
Javier Pérez de Cuéllar	ハビエル・ペレス・デ・クエヤル
Kurt Waldheim	クルト・ヴァルトハイム
Colorado (štát USA)	コロラド州
Emilia-Romagna	エミリア＝ロマーニャ州
U Thant	ウ・タント
Colorado (rieka, Veľký kaňon)	コロラド川
Darmstadtium	ダームスタチウム
Dag Hammarskjöld	ダグ・ハマーショルド
Fryderyk Chopin	フレデリック・ショパン
Džem	ジャム
Penninské Alpy	ペンニネアルプス山脈
Trygve Halvdan Lie	トリグブ・リー
Roentgenium	レントゲニウム
Toskánsko	トスカーナ州
Gladwyn Jebb	ヒューバート・マイルズ・グラッドウィン・ジェブ (初代グラッドウィン男爵)
Leonard Cohen	レナード・コーエン
Copernicium	コペルニシウム
Marky	マルケ州
Umbria	ウンブリア州
Kategória:Základné kategórie	Category:主要カテゴリ
Lazio	ラツィオ州
Dolomity	ドロミーティ
Abruzzy (región)	アブルッツォ州
Apeniny	アペニン山脈
Alpy	アルプス山脈
Jansenizmus	ジャンセニスム
Karpaty	カルパティア山脈
Grenoble	グルノーブル
Blaise Pascal	ブレーズ・パスカル
Bron	ブロン (フランス)
Dáma (hra)	チェッカー
Dortmund	ドルトムント
Gent	ヘント
Chicago	シカゴ
The Beatles	ビートルズ
Ununtrium	ウンウントリウム
Flerovium	フレロビウム
Ununpentium	ウンウンペンチウム
Livermorium	リバモリウム
Ununseptium	ウンウンセプチウム
Ununoctium	ウンウンオクチウム
Como (mesto, Lombardia)	コモ
Maastricht	マーストリヒト
Arnhem	アーネム
Zima	冬
Jar	春
Leto	夏
Jeseň	秋
Rovnodennosť	分点
Saddám Husajn	サッダーム・フセイン
Usáma bin Ládin	ウサーマ・ビン・ラーディン
Španielčina	スペイン語
Friedrich August von Hayek	フリードリヒ・ハイエク
Montevideo	モンテビデオ
Johann Sebastian Bach	ヨハン・ゼバスティアン・バッハ
Antonio Vivaldi	アントニオ・ヴィヴァルディ
Togliatti (mesto)	トリヤッチ
Pittsburgh	ピッツバーグ
Opera	オペラ
Philadelphia	フィラデルフィア
Kalkata	コルカタ
Opel Astra	アストラ (自動車)
Chennai	チェンナイ
Dillí	デリー
Dháka	ダッカ
Bangalúr	バンガロール
Západné Bengálsko	西ベンガル州
Pavúky (rad)	クモ
Pavúkovce	クモ綱
Klepietkavce	鋏角亜門
Článkonožce	節足動物
Islamabad	イスラマバード
Tripura	トリプラ州
Plod (rastlina)	果実
Kategória:Porto	Category:ポルト
Peniaze	貨幣
Virgínia	バージニア州
Západná Virgínia	ウェストバージニア州
Gran Paradiso	グラン・パラディーゾ
Matterhorn	マッターホルン
Dungeons & Dragons	ダンジョンズ&ドラゴンズ
Paprika ročná	トウガラシ
Piran	ピラン
Hurónske jazero	ヒューロン湖
New York (štát USA)	ニューヨーク州
Cér	セリウム
Prazeodým	プラセオジム
Rhode Island	ロードアイランド州
Neodým	ネオジム
Hmyz	昆虫
Maryland	メリーランド州
Delaware (štát USA)	デラウェア州
Vladimir Iľjič Lenin	ウラジーミル・レーニン
Európium	ユウロピウム
Ohio	オハイオ州
Vergílius	ウェルギリウス
Niccolò Machiavelli	ニッコロ・マキャヴェッリ
Pensylvánia	ペンシルベニア州
Francesco Petrarca	ペトラルカ
Giovanni Boccaccio	ジョヴァンニ・ボッカッチョ
Luigi Pirandello	ルイジ・ピランデルロ
Uetersen	ユーテルゼン
Octavianus Augustus	アウグストゥス
Microsoft Windows	Microsoft Windows
Tiberius (cisár, 1. storočie)	ティベリウス
New Jersey	ニュージャージー州
Caligula	カリグラ
Gibraltár	ジブラルタル
Claudius	クラウディウス
Fínčina	フィンランド語
Nero	ネロ
Galba	ガルバ
Indiana	インディアナ州
Otho	オト
Vitellius	アウルス・ウィテッリウス
Nokia	ノキア
Vespazián	ウェスパシアヌス
Automobil	自動車
Titus	ティトゥス
Juventus FC	ユヴェントスFC
Domicián	ドミティアヌス
Nerva	ネルウァ
Traján	トラヤヌス
Roger Federer	ロジャー・フェデラー
Hadrián	ハドリアヌス
Georgia (štát USA)	ジョージア州
Antoninus Pius	アントニヌス・ピウス
Marcus Aurelius	マルクス・アウレリウス・アントニヌス
KDE	KDE
Lucius Verus	ルキウス・ウェルス
Commodus	コンモドゥス
Záhreb	ザグレブ
Pertinax (rímsky cisár)	ペルティナクス
Radžastan	ラージャスターン州
Kampánia	カンパニア州
Texas	テキサス州
Didius Julianus	ディディウス・ユリアヌス
Septimius Severus	セプティミウス・セウェルス
Molise	モリーゼ州
Tamilnádu	タミル・ナードゥ州
Caracalla	カラカラ
Apúlia	プッリャ州
Janov (Taliansko)	ジェノヴァ
Bruno Mars	ブルーノ・マーズ
Pinatubo	ピナトゥボ山
Basilicata	バジリカータ州
Alexandra Stanоvá	アレクサンドラ・スタン
Severná Karolína	ノースカロライナ州
Pozemný hokej	フィールドホッケー
Južná Karolína	サウスカロライナ州
UC Sampdoria	UCサンプドリア
Kalábria	カラブリア州
Sicília (autonómny región)	シチリア
Manila	マニラ
Sardínia	サルデーニャ
Ferdinand Marcos	フェルディナンド・マルコス
Unbiunium	ウンビウニウム
Loira (rieka)	ロワール川
Seina	セーヌ川
Crohnova choroba	クローン病
Quezon City	ケソン
Le Mans	ル・マン
Bordeaux (mesto)	ボルドー
Corazon Aquinová	コラソン・アキノ
Mayon	マヨン山
Buenos Aires	ブエノスアイレス
Haker	ハッカー
Mexiko (mesto)	メキシコシティ
Tokio	東京都
La Paz (Bolívia)	ラパス
Barcelona	バルセロナ
Ananás pestovaný	パイナップル
Mississippi (štát USA)	ミシシッピ州
Fernão de Magalhães	フェルディナンド・マゼラン
Mississippi (rieka)	ミシシッピ川
Uttarpradéš	ウッタル・プラデーシュ州
Uttarákhand	ウッタラーカンド州
José Rizal	ホセ・リサール
Plavecký bazén	プール
Mizorám	ミゾラム州
Sikkim	シッキム州
Patagónia	パタゴニア
Tennessee	テネシー州
Richard Wagner	リヒャルト・ワーグナー
Robert Louis Stevenson	ロバート・ルイス・スティーヴンソン
Janis Joplinová	ジャニス・ジョプリン
Abidjan	アビジャン
Abú Zabí (mesto)	アブダビ
Astana	アスタナ
Nové Mexiko	ニューメキシコ州
Ramesse II.	ラムセス2世
Atény	アテネ
Kruhový objazd	ラウンドアバウト
Minnesota	ミネソタ州
Bagdad	バグダード
Caracas	カラカス
Koordinovaný svetový čas	協定世界時
Wisconsin (štát)	ウィスコンシン州
Marcus Tullius Cicero	マルクス・トゥッリウス・キケロ
AC Miláno	ACミラン
Tony Garnier	トニー・ガルニエ
Cyndi Lauper	シンディ・ローパー
Iowa	アイオワ州
Letisko Lyon-Saint Exupéry	リヨン・サン＝テグジュペリ国際空港
Nebraska	ネブラスカ州
Guatemala (mesto)	グアテマラシティ
Kansas (štát USA)	カンザス州
Havana	ハバナ
Hindčina	ヒンディー語
Máráthčina	マラーティー語
Avast!	Avast!
Internet Explorer	Internet Explorer
Cigareta	紙巻きたばこ
Ganéša	ガネーシャ
Missouri (štát USA)	ミズーリ州
Georg Simon Ohm	ゲオルク・オーム
Louisiana	ルイジアナ州
Luigi Galvani	ルイージ・ガルヴァーニ
Diaľnica A6 (Francúzsko)	オートルート A6
Nágsko	ナガランド州
Kentucky	ケンタッキー州
Arkansas	アーカンソー州
Neil Armstrong	ニール・アームストロング
Urdčina	ウルドゥー語
Charles Lindbergh	チャールズ・リンドバーグ
Sigfrid Edström	ジークフリード・エドストレーム
Édith Piaf	エディット・ピアフ
Lamine Diack	ラミーヌ・ディアック
Osijek	オシエク
Labe	エルベ川
Françoise Saganová	フランソワーズ・サガン
Rijeka	リエカ
Oklahoma	オクラホマ州
Justin Gatlin	ジャスティン・ガトリン
Dunaj	ドナウ川
Veršovaná reč	韻文
Split	スプリト
Jacques Brel	ジャック・ブレル
Mosela (rieka)	モーゼル川
Mohan	マイン川
Mohammed Farah	モハメド・ファラー
Tariku Bekele	タリク・ベケレ
Aare	アーレ川
Spréva	シュプレー川
Félix Sánchez	フェリックス・サンチェス
Severné more	北海
Skagerrak	スカゲラク海峡
Moskovská oblasť	モスクワ州
Serge Gainsbourg	セルジュ・ゲンスブール
Nesta Carter	ネスタ・カーター
Kiel	キール (ドイツ)
Schwerin	シュヴェリーン
Postupim	ポツダム
Bibliografická citácia	参照 (書誌学)
Hannover	ハノーファー
Düsseldorf	デュッセルドルフ
Mainz	マインツ
Wiesbaden	ヴィースバーデン
Dubrovník	ドゥブロヴニク
Saarbrücken	ザールブリュッケン
Mníchov	ミュンヘン
Samarská oblasť	サマラ州
Erfurt	エアフルト
Drážďany	ドレスデン
Ivan Sergejevič Uchov	イワン・ウーホフ
Magdeburg	マクデブルク
Volejbal	バレーボール
Innsbruck	インスブルック
Bregenz	ブレゲンツ
Viedeň	ウィーン
Madonna	マドンナ (歌手)
Kodaň	コペンハーゲン
Kaliningradská oblasť	カリーニングラード州
Macrinus	マクリヌス
Štokholm	ストックホルム
Tomasz Majewski	トマシュ・マエフスキ
Helsinki	ヘルシンキ
Murmanská oblasť	ムルマンスク州
Reese Hoffa	リース・ホッファ
Dublin	ダブリン
Heliogabalus	ヘリオガバルス
Murmansk	ムルマンスク
Reykjavík	レイキャヴィーク
Robert Harting	ロバート・ハルティング
Ella Fitzgeraldová	エラ・フィッツジェラルド
Alexander Severus	アレクサンデル・セウェルス
Tallinn	タリン
Ehsan Hadadi	エフサン・ハダディ
Epitaf (literatúra)	エピタフ
Riga	リガ
Zanzibar (štát)	ザンジバル
Gerd Kanter	ゲルド・カンテル
Krisztián Pars	クリスティアン・パルシュ
Louis Armstrong	ルイ・アームストロング
Bratislava	ブラチスラヴァ
Budapešť	ブダペスト
Gordián I.	ゴルディアヌス1世
Primož Kozmus	プリモジュ・コズムス
Kódži Murofuši	室伏広治
Kim Wilde	キム・ワイルド
Gdansk	グダニスク
Frankfurt nad Mohanom	フランクフルト・アム・マイン
Vroclav	ヴロツワフ
Lantán	ランタン
Gordián II.	ゴルディアヌス2世
Prométium	プロメチウム
Astronomická jednotka	天文単位
Gordián III.	ゴルディアヌス3世
Saint-Tropez	サントロペ
Samárium	サマリウム
Aceh	アチェ州
Kaliningrad	カリーニングラード
Décius	デキウス
Gadolínium	ガドリニウム
Desu Nóto	DEATH NOTE
Zinedine Zidane	ジネディーヌ・ジダン
Terbium	テルビウム
Laurent Blanc	ローラン・ブラン
Katolicizmus	カトリシズム
Luxemburg (mesto)	ルクセンブルク (都市)
Dysprózium	ジスプロシウム
Vaduz	ファドゥーツ
Biblia	聖書
Holmium	ホルミウム
San Maríno (mesto)	サンマリノ市
Erbium	エルビウム
Phnom Pénh	プノンペン
Archangeľsk	アルハンゲリスク
Röntgenová astronómia	X線天文学
Túlium	ツリウム
Hočiminovo Mesto	ホーチミン市
Yterbium	イッテルビウム
Lutécium	ルテチウム
Hanoj	ハノイ
Pravá cirkev Ježišova	真イエス教会
Angličtina	英語
Bangkok	バンコク
Andorra (mesto)	アンドラ・ラ・ベリャ
Kuala Lumpur	クアラルンプール
Tchaj-pej	台北市
Amerícium	アメリシウム
Odesa	オデッサ
Archangeľská oblasť	アルハンゲリスク州
Curium	キュリウム
Đồng Hới	ドンホイ
Berkélium	バークリウム
Atalanta BC	アタランタBC
Kalifornium	カリホルニウム
Diplomacia	外交
Bologna	ボローニャ
Einsteinium	アインスタイニウム
Bologna FC 1909	ボローニャFC
Fermium	フェルミウム
Cagliari	カリャリ
Mendelevium	メンデレビウム
Kyjev	キエフ
Cagliari Calcio	カリアリ・カルチョ
Nobelium	ノーベリウム
Catania	カターニア
Ontário	オンタリオ州
Lawrencium	ローレンシウム
Mathieu Debuchy	マテュー・ドゥビュシー
Olivier Giroud	オリヴィエ・ジルー
Karim Benzema	カリム・ベンゼマ
Florent Malouda	フローラン・マルダ
Karelsko	カレリア共和国
Patrice Evra	パトリス・エヴラ
Franck Ribéry	フランク・リベリー
Samir Nasri	サミル・ナスリ
Gaël Clichy	ガエル・クリシー
Ottawa	オタワ
Vesmírne preteky	宇宙開発競争
Anja Pärsonová	アニヤ・パーション
Éric Abidal	エリック・アビダル
William Gallas	ウィリアム・ギャラス
Bacary Sagna	バカリ・サニャ
Nicolas Anelka	ニコラ・アネルカ
André-Pierre Gignac	アンドレ＝ピエール・ジニャック
Jérémy Toulalan	ジェレミー・トゥララン
Benjamin Raich	ベンヤミン・ライヒ
Mesiace Jupitera	木星の衛星と環
Juba (mesto)	ジュバ
Manitoba	マニトバ州
Alberto Tomba	アルベルト・トンバ
Alberta	アルバータ州
Nové Škótsko (provincia)	ノバスコシア州
Jerevan	エレバン
Hermann Maier	ヘルマン・マイヤー
Vreni Schneiderová	フレニ・シュナイダー
Końskowola	コィンスコヴォラ
Dar es Salaam	ダルエスサラーム
Chartúm (mesto)	ハルツーム
New Brunswick	ニューブランズウィック州
Formula 1	フォーミュラ1
Mesiace Saturna	土星の衛星と環
Britská Kolumbia	ブリティッシュコロンビア州
Ostrov princa Eduarda	プリンスエドワードアイランド州
Chénas	シェナ
2000	2000年
2003	2003年
2002	2002年
2001	2001年
Saskatchewan	サスカチュワン州
2012	2012年
Masaši Kišimoto	岸本斉史
2011	2011年
2010	2010年
2009	2009年
Oxid uhličitý	二酸化炭素
2013	2013年
2014	2014年
2015	2015年
Newfoundland a Labrador	ニューファンドランド・ラブラドール州
2008	2008年
JavaScript	JavaScript
Deborah Compagnoniová	デボラ・コンパニョーニ
Severozápadné teritóriá	ノースウエスト準州
Yukon (teritórium)	ユーコン準州
2004	2004年
Vologdská oblasť	ヴォログダ州
Wikitravel	ウィキトラベル
Calcio Catania	カルチョ・カターニア
2005	2005年
2006	2006年
Cesare Pavese	チェーザレ・パヴェーゼ
Nunavut	ヌナブト準州
2007	2007年
Oxid uhoľnatý	一酸化炭素
Linux Mint	Linux Mint
Verona	ヴェローナ
Iqaluit	イカルイト
Luxemburg (okres)	ルクセンブルク広域行政区
Notepad++	Notepad++
1900	1900年
1901	1901年
AC Chievo Verona	ACキエーヴォ・ヴェローナ
François Mitterrand	フランソワ・ミッテラン
Titus Livius	ティトゥス・リウィウス
Giuseppe Farina	ジュゼッペ・ファリーナ
Charles de Gaulle	シャルル・ド・ゴール
1902	1902年
Florencia	フィレンツェ
1903	1903年
1904	1904年
1905	1905年
1907	1907年
1906	1906年
ACF Fiorentina	ACFフィオレンティーナ
Lucius Annaeus Seneca	ルキウス・アンナエウス・セネカ
1908	1908年
1909	1909年
Whitehorse	ホワイトホース (ユーコン準州)
1992	1992年
Yellowknife	イエローナイフ
1991	1991年
1990	1990年
1993	1993年
Essen (Nemecko)	エッセン
1994	1994年
1995	1995年
Juan Manuel Fangio	ファン・マヌエル・ファンジオ
1996	1996年
David Lynch	デヴィッド・リンチ
Marcel Hirscher	マルセル・ヒルシャー
Komijsko	コミ共和国
Genoa C.F.C.	ジェノアCFC
1910	1910年
1911	1911年
1912	1912年
Scalable Vector Graphics	Scalable Vector Graphics
